校正代码,整体序号,操作内容,操作子内容
33033902,11,紧固将制动管路固定到前车身的夹子。,紧固将制动管路固定到前车身的夹子。
33033902,12,将制动管路插入防抱死制动系统单元中，然后使用爪形加长件将制动管路管束螺母安装到防抱死制动系统单元上。,将制动管路插入防抱死制动系统单元中
33033902,12,将制动管路插入防抱死制动系统单元中，然后使用爪形加长件将制动管路管束螺母安装到防抱死制动系统单元上。,然后使用爪形加长件将制动管路管束螺母安装到防抱死制动系统单元上
33033902,13,将 LH 前电气线束移回到 LH 前减震塔，然后安装新螺栓，将电气线束接地带固定到减震塔。,将 LH 前电气线束移回到 LH 前减震塔
33033902,13,将 LH 前电气线束移回到 LH 前减震塔，然后安装新螺栓，将电气线束接地带固定到减震塔。,然后安装新螺栓
33033902,13,将 LH 前电气线束移回到 LH 前减震塔，然后安装新螺栓，将电气线束接地带固定到减震塔。,将电气线束接地带固定到减震塔
33033902,14,紧固将 LH 前电气线束固定到车架 LH 前纵梁的夹子。,紧固将 LH 前电气线束固定到车架 LH 前纵梁的夹子。
33033902,15,将电气线束连接至防抱死制动系统单元。,将电气线束连接至防抱死制动系统单元。
33033902,16,安装 12V 辅助电池。请参阅12V/低压电池（拆卸和更换）。,安装 12V 辅助电池。请参阅12V/低压电池（拆卸和更换）。
33033902,17,紧固将电气线束固定到车架 LH 纵梁的夹子。,紧固将电气线束固定到车架 LH 纵梁的夹子。
33033902,18,安装高压电池前部滑板。请参阅滑板 - 高压电池 - 前（拆卸和更换）。,安装高压电池前部滑板。请参阅滑板 - 高压电池 - 前（拆卸和更换）。
33033902,19,安装 LH 和 RH 前轮拱内衬。请参阅轮拱内衬 - 前 - LH（拆卸和更换）。,安装 LH 和 RH 前轮拱内衬。请参阅轮拱内衬 - 前 - LH（拆卸和更换）。
33033902,20,连接 12V 电源。请参阅12V/低压电源（断开和连接）。,连接 12V 电源。请参阅12V/低压电源（断开和连接）。
33033902,21,排放制动系统。请参阅制动液排放/冲洗。,排放制动系统。请参阅制动液排放/冲洗。
33035102,1,拆下 LH 和 RH 下部摇杆板盖。请参阅盖板 - 车门槛板 - 下 - LH（拆卸和更换）。,拆下 LH 和 RH 下部摇杆板盖。请参阅盖板 - 车门槛板 - 下 - LH（拆卸和更换）。
33035102,2,拆下高压电池。请参阅高压电池（后轮驱动）（拆卸和安装）。,拆下高压电池。请参阅高压电池（后轮驱动）（拆卸和安装）。
33035102,3,拆下 LH 前轮拱内衬。请参阅轮拱内衬 - 前 - LH（拆卸和更换）。,拆下 LH 前轮拱内衬。请参阅轮拱内衬 - 前 - LH（拆卸和更换）。
33035102,4,拆下 LH 后轮拱内衬。请参阅轮拱内衬 - 后 - LH（拆卸和更换）。,拆下 LH 后轮拱内衬。请参阅轮拱内衬 - 后 - LH（拆卸和更换）。
33035102,5,将放油盘放在前制动管路接线盒下方。,将放油盘放在前制动管路接线盒下方。
33035102,6,从接线盒上拆下制动管路管束螺母。让液体排出。使用爪形加长件拧紧螺母以进行安装。,从接线盒上拆下制动管路管束螺母
33035102,6,从接线盒上拆下制动管路管束螺母。让液体排出。使用爪形加长件拧紧螺母以进行安装。,让液体排出
33035102,6,从接线盒上拆下制动管路管束螺母。让液体排出。使用爪形加长件拧紧螺母以进行安装。,使用爪形加长件拧紧螺母以进行安装
33035102,7,将放油盘放在后制动管路接线盒下方。,将放油盘放在后制动管路接线盒下方。
33035102,8,从接线盒上拆下制动管路管束螺母。让液体排出。使用爪形加长件拧紧螺母以进行安装。,从接线盒上拆下制动管路管束螺母
33035102,8,从接线盒上拆下制动管路管束螺母。让液体排出。使用爪形加长件拧紧螺母以进行安装。,让液体排出
33035102,8,从接线盒上拆下制动管路管束螺母。让液体排出。使用爪形加长件拧紧螺母以进行安装。,使用爪形加长件拧紧螺母以进行安装
33035102,9,拆下将后接线盒固定到车身的螺母，然后将接线盒与车身分离。,拆下将后接线盒固定到车身的螺母
33035102,9,拆下将后接线盒固定到车身的螺母，然后将接线盒与车身分离。,然后将接线盒与车身分离
33035102,10,松开将制动管路连接到车身的夹子。,松开将制动管路连接到车身的夹子。
33035102,11,从车上拆下制动管路。,从车上拆下制动管路。
33035102,1,将制动管路安装到车上。,将制动管路安装到车上。
33035102,2,紧固将制动管路连接到车身的夹子。,紧固将制动管路连接到车身的夹子。
33035102,3,将接线盒与车身连接，安装将后接线盒固定到车身的螺母。,将接线盒与车身连接
33035102,3,将接线盒与车身连接，安装将后接线盒固定到车身的螺母。,安装将后接线盒固定到车身的螺母
33035102,4,使用爪形加长件安装接线盒上的制动管路管束螺母。,使用爪形加长件安装接线盒上的制动管路管束螺母。
33035102,5,对后制动钳的制动管路执行排放操作。请参阅制动液排放 - 一个制动钳。,对后制动钳的制动管路执行排放操作。请参阅制动液排放 - 一个制动钳。
33035102,6,取走放油盘。,取走放油盘。
33035102,7,使用爪形加长件安装接线盒上的制动管路管束螺母。,使用爪形加长件安装接线盒上的制动管路管束螺母。
33035102,8,取走放油盘。,取走放油盘。
33035102,9,安装 LH 后轮拱内衬。请参阅轮拱内衬 - 后 - LH（拆卸和更换）。,安装 LH 后轮拱内衬。请参阅轮拱内衬 - 后 - LH（拆卸和更换）。
33035102,10,安装 LH 前轮拱内衬。请参阅轮拱内衬 - 前 - LH（拆卸和更换）。,安装 LH 前轮拱内衬。请参阅轮拱内衬 - 前 - LH（拆卸和更换）。
33035102,11,安装高压电池。请参阅高压电池（后轮驱动）（拆卸和安装）。,安装高压电池。请参阅高压电池（后轮驱动）（拆卸和安装）。
33035102,12,安装 LH 和 RH 下部摇杆板盖。请参阅盖板 - 车门槛板 - 下 - LH（拆卸和更换）。,安装 LH 和 RH 下部摇杆板盖。请参阅盖板 - 车门槛板 - 下 - LH（拆卸和更换）。
33034002,1,拆下前围篦板。请参阅面板 - 前围篦网（拆卸和更换）。,拆下前围篦板。请参阅面板 - 前围篦网（拆卸和更换）。
33034002,2,拆下电池支架。请参阅支架 - 12V 电池（后轮驱动）（拆卸和更换）。,拆下电池支架。请参阅支架 - 12V 电池（后轮驱动）（拆卸和更换）。
33034002,3,拆下将减震塔支架固定到车身的螺栓，然后将该支架的左侧向前滑动，以便检修防抱死制动系统单元配件。,拆下将减震塔支架固定到车身的螺栓
33034002,3,拆下将减震塔支架固定到车身的螺栓，然后将该支架的左侧向前滑动，以便检修防抱死制动系统单元配件。,然后将该支架的左侧向前滑动
33034002,3,拆下将减震塔支架固定到车身的螺栓，然后将该支架的左侧向前滑动，以便检修防抱死制动系统单元配件。,以便检修防抱死制动系统单元配件
33034002,4,从防抱死制动系统单元连接器上断开电气线束。,从防抱死制动系统单元连接器上断开电气线束。
33034002,5,松开将 LH 前电气线束固定到车架 LH 前纵梁的夹子。,松开将 LH 前电气线束固定到车架 LH 前纵梁的夹子。
33034002,6,拆下并弃用将 LH 前电气线束接地带固定到 LH 减震塔的螺栓 ，然后将电气线束移到一旁。,拆下并弃用将 LH 前电气线束接地带固定到 LH 减震塔的螺栓 ，然后将电气线束移到一旁。
33034002,7,将放油盘放在防抱死制动系统单元下方。,将放油盘放在防抱死制动系统单元下方。
33034002,8,从防抱死制动系统单元上拆下制动管路管束螺母，使制动液排空。,从防抱死制动系统单元上拆下制动管路管束螺母
33034002,8,从防抱死制动系统单元上拆下制动管路管束螺母，使制动液排空。,使制动液排空
33034002,9,松开将制动管路固定到防抱死制动系统单元的夹子。,松开将制动管路固定到防抱死制动系统单元的夹子。
33034002,10,松开将电气线束固定到主缸处制动管路的夹子。,松开将电气线束固定到主缸处制动管路的夹子。
33034002,11,在制动助力器下方放置放油盘。,在制动助力器下方放置放油盘。
33034002,12,从主缸上拆下制动管路管束螺母，使制动液排空。,从主缸上拆下制动管路管束螺母
33034002,12,从主缸上拆下制动管路管束螺母，使制动液排空。,使制动液排空
33034002,13,松开将制动管路连接到车身的夹子。,松开将制动管路连接到车身的夹子。
33034002,14,从车上拆下制动管路。,从车上拆下制动管路。
33034002,1,从制动助力器下方移走放油盘。,从制动助力器下方移走放油盘。
33034002,2,将制动管路放到防抱死制动系统单元和主缸适当位置。,将制动管路放到防抱死制动系统单元和主缸适当位置。
33034002,3,紧固将制动管路连接到车身的夹子。,紧固将制动管路连接到车身的夹子。
33034002,4,将制动管路插入主缸中，然后使用爪形加长件将制动管路管束螺母安装到主缸上。,将制动管路插入主缸中
33034002,4,将制动管路插入主缸中，然后使用爪形加长件将制动管路管束螺母安装到主缸上。,然后使用爪形加长件将制动管路管束螺母安装到主缸上
33034002,5,紧固将电气线束固定到主缸处制动管路的夹子。,紧固将电气线束固定到主缸处制动管路的夹子。
33034002,6,将制动管路插入防抱死制动系统单元中，然后使用爪形加长件将制动管路管束螺母安装到防抱死制动系统单元上。,将制动管路插入防抱死制动系统单元中
33034002,6,将制动管路插入防抱死制动系统单元中，然后使用爪形加长件将制动管路管束螺母安装到防抱死制动系统单元上。,然后使用爪形加长件将制动管路管束螺母安装到防抱死制动系统单元上
33034002,7,紧固将制动管路固定到防抱死制动系统单元的夹子。,紧固将制动管路固定到防抱死制动系统单元的夹子。
33034002,8,将 LH 前电气线束移回到 LH 前减震塔，然后安装新螺栓，将电气线束接地带固定到减震塔。,将 LH 前电气线束移回到 LH 前减震塔
33034002,8,将 LH 前电气线束移回到 LH 前减震塔，然后安装新螺栓，将电气线束接地带固定到减震塔。,然后安装新螺栓
33034002,8,将 LH 前电气线束移回到 LH 前减震塔，然后安装新螺栓，将电气线束接地带固定到减震塔。,将电气线束接地带固定到减震塔
33034002,9,紧固将 LH 前电气线束固定到车架 LH 前纵梁的夹子。,紧固将 LH 前电气线束固定到车架 LH 前纵梁的夹子。
33034002,10,将电气线束连接至防抱死制动系统单元。,将电气线束连接至防抱死制动系统单元。
33034002,11,将减震塔支架的 LH 侧向后滑到其安装位，然后安装将减震塔支架固定到车身的螺栓。,将减震塔支架的 LH 侧向后滑到其安装位
33034002,11,将减震塔支架的 LH 侧向后滑到其安装位，然后安装将减震塔支架固定到车身的螺栓。,然后安装将减震塔支架固定到车身的螺栓
33034002,12,安装电池支架。请参阅支架 - 12V 电池（后轮驱动）（拆卸和更换）。,安装电池支架。请参阅支架 - 12V 电池（后轮驱动）（拆卸和更换）。
33034002,13,安装前围篦板。请参阅面板 - 前围篦网（拆卸和更换）。,安装前围篦板。请参阅面板 - 前围篦网（拆卸和更换）。
33034002,14,排放制动系统。请参阅制动液排放/冲洗。,排放制动系统。请参阅制动液排放/冲洗。
33035202,1,拆下 LH 后轮拱内衬。请参阅轮拱内衬 - 后 - LH（拆卸和更换）。,拆下 LH 后轮拱内衬。请参阅轮拱内衬 - 后 - LH（拆卸和更换）。
33035202,2,将放油盘放在制动管路接线盒下方。,将放油盘放在制动管路接线盒下方。
33035202,3,从接线盒上拆下制动管路管束螺母，使制动液排空。,从接线盒上拆下制动管路管束螺母
33035202,3,从接线盒上拆下制动管路管束螺母，使制动液排空。,使制动液排空
33035202,4,将放油盘放在左后制动软管下方。,将放油盘放在左后制动软管下方。
33035202,5,从位于震动软管支架上的制动软管拆下制动管路管束螺母，使制动液排空。,从位于震动软管支架上的制动软管拆下制动管路管束螺母
33035202,5,从位于震动软管支架上的制动软管拆下制动管路管束螺母，使制动液排空。,使制动液排空
33035202,6,松开将制动管路连接到车身的夹子，然后从车上拆下制动管路。,松开将制动管路连接到车身的夹子
33035202,6,松开将制动管路连接到车身的夹子，然后从车上拆下制动管路。,然后从车上拆下制动管路
33035202,1,将制动管路安装到车身，然后紧固将制动管路连接到车身的夹子。,将制动管路安装到车身
33035202,1,将制动管路安装到车身，然后紧固将制动管路连接到车身的夹子。,然后紧固将制动管路连接到车身的夹子
33035202,2,将制动管路插入震动软管支架上的制动软管中，然后使用爪形加长件将制动管路管束螺母安装到制动软管上。,将制动管路插入震动软管支架上的制动软管中
33035202,2,将制动管路插入震动软管支架上的制动软管中，然后使用爪形加长件将制动管路管束螺母安装到制动软管上。,然后使用爪形加长件将制动管路管束螺母安装到制动软管上
33035202,3,将制动管路插入接线盒中，然后使用爪形加长件将制动管路管束螺母安装到接线盒上。,将制动管路插入接线盒中
33035202,3,将制动管路插入接线盒中，然后使用爪形加长件将制动管路管束螺母安装到接线盒上。,然后使用爪形加长件将制动管路管束螺母安装到接线盒上
33035202,4,排放左后制动钳的制动管路。请参阅制动液排放 - 一个制动钳。,排放左后制动钳的制动管路。请参阅制动液排放 - 一个制动钳。
33035202,5,安装 LH 后轮拱内衬。请参阅轮拱内衬 - 后 - LH（拆卸和更换）。,安装 LH 后轮拱内衬。请参阅轮拱内衬 - 后 - LH（拆卸和更换）。
33035302,1,拆下后副框架总成。请参阅副框架总成 - 后（拆卸和安装）。,拆下后副框架总成。请参阅副框架总成 - 后（拆卸和安装）。
33035302,2,将放油盘放在制动管路接线盒下方。,将放油盘放在制动管路接线盒下方。
33035302,3,从接线盒上拆下制动管路管束螺母，使制动液排空。,从接线盒上拆下制动管路管束螺母
33035302,3,从接线盒上拆下制动管路管束螺母，使制动液排空。,使制动液排空
33035302,4,将放油盘放在右后制动软管下方。,将放油盘放在右后制动软管下方。
33035302,5,从位于震动软管支架上的制动软管拆下制动管路管束螺母，使制动液排空。,从位于震动软管支架上的制动软管拆下制动管路管束螺母
33035302,5,从位于震动软管支架上的制动软管拆下制动管路管束螺母，使制动液排空。,使制动液排空
33035302,6,松开将制动管路连接到车身的夹子，然后从车上拆下制动管路。,松开将制动管路连接到车身的夹子
33035302,6,松开将制动管路连接到车身的夹子，然后从车上拆下制动管路。,然后从车上拆下制动管路
33035302,1,将制动管路安装到车身，然后紧固将制动管路连接到车身的夹子。,将制动管路安装到车身
33035302,1,将制动管路安装到车身，然后紧固将制动管路连接到车身的夹子。,然后紧固将制动管路连接到车身的夹子
33035302,2,将制动管路插入震动软管支架上的制动软管中，然后使用爪形加长件将制动管路管束螺母安装到制动软管上。,将制动管路插入震动软管支架上的制动软管中
33035302,2,将制动管路插入震动软管支架上的制动软管中，然后使用爪形加长件将制动管路管束螺母安装到制动软管上。,然后使用爪形加长件将制动管路管束螺母安装到制动软管上
33035302,3,将制动管路插入接线盒中，然后使用爪形加长件将制动管路管束螺母安装到接线盒上。,将制动管路插入接线盒中
33035302,3,将制动管路插入接线盒中，然后使用爪形加长件将制动管路管束螺母安装到接线盒上。,然后使用爪形加长件将制动管路管束螺母安装到接线盒上
33035302,4,安装后副框架总成。请参阅副框架总成 - 后（拆卸和安装）。,安装后副框架总成。请参阅副框架总成 - 后（拆卸和安装）。
33035302,5,排放右后制动钳的制动管路。请参阅制动液排放 - 一个制动钳。,排放右后制动钳的制动管路。请参阅制动液排放 - 一个制动钳。
33035302,6,检查车轮定位，并根据需要进行调节。请参阅四轮定位检查。,检查车轮定位，并根据需要进行调节。请参阅四轮定位检查。
33051005,1,如果需要，请止动车轮。,如果需要，请止动车轮。
33051005,2,将装有 Toolbox 3 的笔记本电脑与车辆相连。,将装有 Toolbox 3 的笔记本电脑与车辆相连。
33051005,3,选择 Actions，然后在搜索字段中输入“proc_epb”。,选择 Actions
33051005,3,选择 Actions，然后在搜索字段中输入“proc_epb”。,然后在搜索字段中输入“proc_epb”
33051005,4,踩住制动踏板的同时，点击“PROC_EPBL_START-SERVICE-MODE”旁边的 play 按钮，然后选择 Run。,踩住制动踏板的同时
33051005,4,踩住制动踏板的同时，点击“PROC_EPBL_START-SERVICE-MODE”旁边的 play 按钮，然后选择 Run。,点击“PROC_EPBL_START-SERVICE-MODE”旁边的 play 按钮
33051005,4,踩住制动踏板的同时，点击“PROC_EPBL_START-SERVICE-MODE”旁边的 play 按钮，然后选择 Run。,然后选择 Run
33051005,5,车辆现在处于 EPB 维护模式。,车辆现在处于 EPB 维护模式。
33051005,6,要禁用 EPB 维护模式，车辆需换入驻车挡。,要禁用 EPB 维护模式
33051005,6,要禁用 EPB 维护模式，车辆需换入驻车挡。,车辆需换入驻车挡
33051005,1,举升并支撑车辆。请参阅升起车辆 - 双柱举升机。,举升并支撑车辆。请参阅升起车辆 - 双柱举升机。
33051005,2,拆下 LH 后车轮。请参阅轮毂（拆卸和安装）。,拆下 LH 后车轮。请参阅轮毂（拆卸和安装）。
33051005,3,断开 LH 后制动钳连接器上的电气线束。,断开 LH 后制动钳连接器上的电气线束。
33051005,4,拆下将电气线束支架固定到 LH 后制动钳的螺栓。,拆下将电气线束支架固定到 LH 后制动钳的螺栓。
33051005,5,将 EPB 释放工具与 LH 后制动钳连接器相连。,将 EPB 释放工具与 LH 后制动钳连接器相连。
33051005,6,使用 EPB 释放工具完全松开驻车制动器。,使用 EPB 释放工具完全松开驻车制动器。
33051005,7,如果驻车制动器：已松开，请转到第 12 步。未松开，请转到第 8 步。,如果驻车制动器：已松开，请转到第 12 步。未松开，请转到第 8 步。
33051005,8,在 LH 后制动钳下方放置机油排放容器。,在 LH 后制动钳下方放置机油排放容器。
33051005,9,拆下将驻车制动器电机固定到 LH 后制动钳的螺栓，然后从制动钳上拆下电机。,拆下将驻车制动器电机固定到 LH 后制动钳的螺栓
33051005,9,拆下将驻车制动器电机固定到 LH 后制动钳的螺栓，然后从制动钳上拆下电机。,然后从制动钳上拆下电机
33051005,10,手动旋转制动钳中的轴，以完全松开驻车制动器。,手动旋转制动钳中的轴
33051005,10,手动旋转制动钳中的轴，以完全松开驻车制动器。,以完全松开驻车制动器
33051005,11,更换 LH 后制动钳。请参阅制动钳 - 后 - LH（拆卸和更换）。,更换 LH 后制动钳。请参阅制动钳 - 后 - LH（拆卸和更换）。
33051005,12,从 LH 后制动钳连接器上断开 EPB 释放工具。,从 LH 后制动钳连接器上断开 EPB 释放工具。
33051005,13,如果需要，为 RH 后制动钳重复第 2 步至第 12 步。,如果需要，为 RH 后制动钳重复第 2 步至第 12 步。
33051005,1,安装将电气线束支架固定到 LH 后制动钳的螺栓。,安装将电气线束支架固定到 LH 后制动钳的螺栓。
33051005,2,将电气线束与 LH 后制动钳连接器相连。,将电气线束与 LH 后制动钳连接器相连。
33051005,3,安装 LH 后车轮。请参阅轮毂（拆卸和安装）。,安装 LH 后车轮。请参阅轮毂（拆卸和安装）。
33051005,4,如果需要，为 RH 后制动钳重复第 1 步和第 3 步。,如果需要，为 RH 后制动钳重复第 1 步和第 3 步。
33051005,5,降下车辆。请参阅升起车辆 - 双柱举升机。,降下车辆。请参阅升起车辆 - 双柱举升机。
33051005,6,验证驻车制动器的工况。,验证驻车制动器的工况。
33100102,1,举升并支撑车辆。请参阅升起车辆 - 双柱举升机。,举升并支撑车辆。请参阅升起车辆 - 双柱举升机。
33100102,2,拆下第二排下部座垫。请参阅座垫 - 下 - 第二排（拆卸和更换）。,拆下第二排下部座垫。请参阅座垫 - 下 - 第二排（拆卸和更换）。
33100102,3,拆下前备箱后部挡板。请参阅前备箱挡板 - 后（拆卸和更换）。,拆下前备箱后部挡板。请参阅前备箱挡板 - 后（拆卸和更换）。
33100102,4,断开 12V 电源。请参阅12V/低压电源（断开和连接）。,断开 12V 电源。请参阅12V/低压电源（断开和连接）。
33100102,5,拆下所有车轮。请参阅轮毂（拆卸和安装）。,拆下所有车轮。请参阅轮毂（拆卸和安装）。
33100102,6,拆下前流线型护板。请参阅面板 - 流线型护板 - 前（拆卸和更换）。,拆下前流线型护板。请参阅面板 - 流线型护板 - 前（拆卸和更换）。
33100102,7,降下车辆。,降下车辆。
33100102,8,拆下驾驶室进气槽。请参阅风管 - 驾驶室进气（拆卸和更换）。,拆下驾驶室进气槽。请参阅风管 - 驾驶室进气（拆卸和更换）。
33100102,9,拆下前备箱盖锁盖。请参阅盖板 - 前备箱盖锁（拆卸和更换）。,拆下前备箱盖锁盖。请参阅盖板 - 前备箱盖锁（拆卸和更换）。
33100102,10,拆下前备箱储物单元。请参阅前备箱储物单元（拆卸和更换）。,拆下前备箱储物单元。请参阅前备箱储物单元（拆卸和更换）。
33100102,11,拆下 12V 辅助电池。请参阅12V/低压电池（拆卸和更换）。,拆下 12V 辅助电池。请参阅12V/低压电池（拆卸和更换）。
33100102,12,拆下 12V 电池支架。请参阅支架 - 12V 电池（后轮驱动）（拆卸和更换）。,拆下 12V 电池支架。请参阅支架 - 12V 电池（后轮驱动）（拆卸和更换）。
33100102,13,拆下将 G098 和 G099 固定到车身的螺栓。,拆下将 G098 和 G099 固定到车身的螺栓。
33100102,14,松开将前部主线束固定到车身的白色夹子。,松开将前部主线束固定到车身的白色夹子。
33100102,15,松开将前部主线束固定到车身的黑色夹子。,松开将前部主线束固定到车身的黑色夹子。
33100102,16,断开防抱死制动系统调制器上的电气连接器。,断开防抱死制动系统调制器上的电气连接器。
33100102,17,松开在 LH 车架纵梁附近固定前部主线束的夹子。,松开在 LH 车架纵梁附近固定前部主线束的夹子。
33100102,18,在防抱死制动系统调制器下方放置放油盘。,在防抱死制动系统调制器下方放置放油盘。
33100102,19,从防抱死制动系统调制器上拆下 RH 前部制动管螺母。,从防抱死制动系统调制器上拆下 RH 前部制动管螺母。
33100102,20,从防抱死制动系统调制器上拆下 LH 后向制动管螺母。,从防抱死制动系统调制器上拆下 LH 后向制动管螺母。
33100102,21,从防抱死制动系统调制器上拆下 RH 后向制动管螺母。,从防抱死制动系统调制器上拆下 RH 后向制动管螺母。
33100102,22,从调制器上拆下 LH 前部制动管螺母。,从调制器上拆下 LH 前部制动管螺母。
33100102,23,从防抱死制动系统调制器上拆下主缸辅助管螺母。,从防抱死制动系统调制器上拆下主缸辅助管螺母。
33100102,24,从防抱死制动系统调制器上拆下主缸主管螺母。,从防抱死制动系统调制器上拆下主缸主管螺母。
33100102,25,松开将主缸制动管固定到 4 管束的夹子。,松开将主缸制动管固定到 4 管束的夹子。
33100102,26,松开将冷却器至电池冷却液软管固定到支架的夹子，然后将软管移到一旁。,松开将冷却器至电池冷却液软管固定到支架的夹子
33100102,26,松开将冷却器至电池冷却液软管固定到支架的夹子，然后将软管移到一旁。,然后将软管移到一旁
33100102,27,拆下将防抱死制动系统调制器固定到车架纵梁的螺栓。,拆下将防抱死制动系统调制器固定到车架纵梁的螺栓。
33100102,28,松开将防抱死制动系统调制器固定到车身的锁片，将防抱死制动系统调制器朝 12V 电池区域滑动，然后从车上拆下防抱死制动系统调制器。,松开将防抱死制动系统调制器固定到车身的锁片
33100102,28,松开将防抱死制动系统调制器固定到车身的锁片，将防抱死制动系统调制器朝 12V 电池区域滑动，然后从车上拆下防抱死制动系统调制器。,将防抱死制动系统调制器朝 12V 电池区域滑动
33100102,28,松开将防抱死制动系统调制器固定到车身的锁片，将防抱死制动系统调制器朝 12V 电池区域滑动，然后从车上拆下防抱死制动系统调制器。,然后从车上拆下防抱死制动系统调制器
33100102,29,松开将防抱死制动系统调制器固定到支架的螺母，然后将防抱死制动系统调制器撬离支架。,松开将防抱死制动系统调制器固定到支架的螺母
33100102,29,松开将防抱死制动系统调制器固定到支架的螺母，然后将防抱死制动系统调制器撬离支架。,然后将防抱死制动系统调制器撬离支架
33100102,1,将防抱死制动系统调制器安装到支架中。,将防抱死制动系统调制器安装到支架中。
33100102,2,拧紧将防抱死制动系统调制器固定到支架的螺母。,拧紧将防抱死制动系统调制器固定到支架的螺母。
33100102,3,拆下封住新防抱死制动系统调制器节流孔的胶带,拆下封住新防抱死制动系统调制器节流孔的胶带
33100102,4,将防抱死制动系统调制器放入车辆，以便安装。将支架与车身对齐，然后固定锁片。,将防抱死制动系统调制器放入车辆
33100102,4,将防抱死制动系统调制器放入车辆，以便安装。将支架与车身对齐，然后固定锁片。,将支架与车身对齐
33100102,4,将防抱死制动系统调制器放入车辆，以便安装。将支架与车身对齐，然后固定锁片。,然后固定锁片
33100102,5,将防抱死制动系统调制器移入车内的适当位置，以便安装。,将防抱死制动系统调制器移入车内的适当位置，以便安装。
33100102,6,安装将防抱死制动系统调制器固定到 LH 车架纵梁的螺栓。,安装将防抱死制动系统调制器固定到 LH 车架纵梁的螺栓。
33100102,7,紧固将主缸制动管固定到支架的夹子。,紧固将主缸制动管固定到支架的夹子。
33100102,8,安装将主缸制动管固定到 4 管束的夹子。,安装将主缸制动管固定到 4 管束的夹子。
33100102,9,将主缸主管螺母安装到防抱死制动系统调制器上。,将主缸主管螺母安装到防抱死制动系统调制器上。
33100102,10,将主缸辅助管螺母安装到防抱死制动系统调制器上。,将主缸辅助管螺母安装到防抱死制动系统调制器上。
33100102,11,将 LH 前部制动管螺母安装到防抱死制动系统调制器上。,将 LH 前部制动管螺母安装到防抱死制动系统调制器上。
33100102,12,将 RH 后部制动管螺母安装到防抱死制动系统调制器上。,将 RH 后部制动管螺母安装到防抱死制动系统调制器上。
33100102,13,将 LH 后部制动管螺母安装到防抱死制动系统调制器上。,将 LH 后部制动管螺母安装到防抱死制动系统调制器上。
33100102,14,将 RH 前部制动管螺母安装到防抱死制动系统调制器上。,将 RH 前部制动管螺母安装到防抱死制动系统调制器上。
33100102,15,从车辆底部拆下放油盘。,从车辆底部拆下放油盘。
33100102,16,安装将前部主线束固定到 LH 车架纵梁区域的夹子。,安装将前部主线束固定到 LH 车架纵梁区域的夹子。
33100102,17,将电气连接器连接到防抱死制动系统调制器上。,将电气连接器连接到防抱死制动系统调制器上。
33100102,18,安装将前部主线束固定到车身的黑色和白色夹子。,安装将前部主线束固定到车身的黑色和白色夹子。
33100102,19,安装将 G098 和 G099 固定到车身的螺栓。,安装将 G098 和 G099 固定到车身的螺栓。
33100102,20,安装 12V 电池支架。请参阅支架 - 12V 电池（后轮驱动）（拆卸和更换）。,安装 12V 电池支架。请参阅支架 - 12V 电池（后轮驱动）（拆卸和更换）。
33100102,21,安装 12V 辅助电池，但请勿在此时连接电池负极端子。请参阅12V/低压电池（拆卸和更换）。,安装 12V 辅助电池，但请勿在此时连接电池负极端子。请参阅12V/低压电池（拆卸和更换）。
33100102,22,安装前备箱储物单元。请参阅前备箱储物单元（拆卸和更换）。,安装前备箱储物单元。请参阅前备箱储物单元（拆卸和更换）。
33100102,23,安装前备箱盖锁盖。请参阅盖板 - 前备箱盖锁（拆卸和更换）。,安装前备箱盖锁盖。请参阅盖板 - 前备箱盖锁（拆卸和更换）。
33100102,24,安装驾驶室进气槽。请参阅风管 - 驾驶室进气（拆卸和更换）。,安装驾驶室进气槽。请参阅风管 - 驾驶室进气（拆卸和更换）。
33100102,25,重新连接 12V 电源。请参阅12V/低压电源（断开和连接）。,重新连接 12V 电源。请参阅12V/低压电源（断开和连接）。
33100102,26,安装第二排下部座垫。请参阅座垫 - 下 - 第二排（拆卸和更换）。,安装第二排下部座垫。请参阅座垫 - 下 - 第二排（拆卸和更换）。
33100102,27,重新部署车辆固件。请参阅固件重新部署。,重新部署车辆固件。请参阅固件重新部署。
33100102,28,排放整个制动系统的压力。请参阅制动液排放/冲洗。,排放整个制动系统的压力。请参阅制动液排放/冲洗。
33100102,29,在 Toolbox 的搜索字段中输入“Stifness”，点击“TEST_BRAKE_X_STIFFNESS-TEST-PRESSURE-BURNISHED”，然后选择“Run”。,在 Toolbox 的搜索字段中输入“Stifness”
33100102,29,在 Toolbox 的搜索字段中输入“Stifness”，点击“TEST_BRAKE_X_STIFFNESS-TEST-PRESSURE-BURNISHED”，然后选择“Run”。,点击“TEST_BRAKE_X_STIFFNESS-TEST-PRESSURE-BURNISHED”
33100102,29,在 Toolbox 的搜索字段中输入“Stifness”，点击“TEST_BRAKE_X_STIFFNESS-TEST-PRESSURE-BURNISHED”，然后选择“Run”。,然后选择“Run”
33100102,30,安装前流线型护板。请参阅面板 - 流线型护板 - 前（拆卸和更换）。,安装前流线型护板。请参阅面板 - 流线型护板 - 前（拆卸和更换）。
33100102,31,安装所有车轮。请参阅轮毂（拆卸和安装）。,安装所有车轮。请参阅轮毂（拆卸和安装）。
