校正代码,整体序号,操作内容,操作子内容
17404000,1,在墙壁上，从地板开始测量 14.5 英寸（36.8 厘米），然后垂直于墙壁粘贴一条长 1 英寸的遮蔽胶带以标记测量结果。,标记测量结果
17404000,2,从墙壁开始测量 25 英尺（7.62 米），然后向地板上粘贴一小条长 1 英寸的遮蔽胶带以标记测量结果。,然后向地板上粘贴一小条长 1 英寸的遮蔽胶带
17404000,2,从墙壁开始测量 25 英尺（7.62 米），然后向地板上粘贴一小条长 1 英寸的遮蔽胶带以标记测量结果。,标记测量结果
17404000,3,垂直于墙壁停放车辆，将车辆前饰板与地板上的遮蔽胶带对齐。,垂直于墙壁停放车辆
17404000,3,垂直于墙壁停放车辆，将车辆前饰板与地板上的遮蔽胶带对齐。,将车辆前饰板与地板上的遮蔽胶带对齐
17404000,4,确保 4 个轮胎均充气至建议的设置值。请参阅胎压。,确保 4 个轮胎均充气至建议的设置值。请参阅胎压。
17404000,5,确保车辆已启动，并且已通过点击车辆中央显示器将外部车灯设置为“开启”或“自动”：控制 > 快速控制 > 外部车灯,确保车辆已启动
17404000,5,确保车辆已启动，并且已通过点击车辆中央显示器将外部车灯设置为“开启”或“自动”：控制 > 快速控制 > 外部车灯,并且已通过点击车辆中央显示器
17404000,5,确保车辆已启动，并且已通过点击车辆中央显示器将外部车灯设置为“开启”或“自动”：控制 > 快速控制 > 外部车灯,将外部车灯设置为“开启”或“自动”：控制 > 快速控制 > 外部车灯
17404000,6,通过点击车辆中央显示器打开雾灯：控制 > 快速控制 > 雾灯。,通过点击车辆中央显示器
17404000,6,通过点击车辆中央显示器打开雾灯：控制 > 快速控制 > 雾灯。,打开雾灯：控制 > 快速控制 > 雾灯
17404000,7,松开将 LH 前轮拱内衬固定到车辆的卡扣 ##x3##。,松开将 LH 前轮拱内衬固定到车辆的卡扣 ##x3##。
17404000,8,打开轮拱内衬，以便检修 LH 雾灯调节器。,打开轮拱内衬
17404000,8,打开轮拱内衬，以便检修 LH 雾灯调节器。,以便检修 LH 雾灯调节器
17404000,9,向调节器中插入一个 2 号十字槽头（100 毫米/4 英寸）螺丝刀，然后垂直调节雾灯至规格范围。,向调节器中插入一个 2 号十字槽头（100 毫米/4 英寸）螺丝刀
17404000,9,向调节器中插入一个 2 号十字槽头（100 毫米/4 英寸）螺丝刀，然后垂直调节雾灯至规格范围。,然后垂直调节雾灯至规格范围
17404000,10,针对 RH 雾灯重复第 7-8 步。,针对 RH 雾灯重复第 7-8 步。
17404000,11,重新安装将 LH 前和 RH 前轮拱内衬固定到饰板的卡扣 ##x3##。,重新安装将 LH 前和 RH 前轮拱内衬固定到饰板的卡扣 ##x3##。
17404000,12,使用车辆中央显示器关闭雾灯：控制 > 快速控制 > 雾灯。,使用车辆中央显示器
17404000,12,使用车辆中央显示器关闭雾灯：控制 > 快速控制 > 雾灯。,关闭雾灯：控制 > 快速控制 > 雾灯
17404000,1,将车辆停放在水平面上。,将车辆停放在水平面上。
17404000,2,确保 4 个轮胎均充气至建议的设置值。请参阅胎压。,确保 4 个轮胎均充气至建议的设置值。请参阅胎压。
17404000,3,打开车辆 LH 前门。,打开车辆 LH 前门。
17404000,4,在触摸屏上点击相关的“打开”按钮，或在手机应用程序上点击前备箱按钮，从而释放车辆的前备箱盖。,在触摸屏上点击相关的“打开”按钮
17404000,4,在触摸屏上点击相关的“打开”按钮，或在手机应用程序上点击前备箱按钮，从而释放车辆的前备箱盖。,或在手机应用程序上点击前备箱按钮
17404000,4,在触摸屏上点击相关的“打开”按钮，或在手机应用程序上点击前备箱按钮，从而释放车辆的前备箱盖。,从而释放车辆的前备箱盖
17404000,5,松开将 LH 前轮拱内衬固定到车辆的卡扣 ##x3##。,松开将 LH 前轮拱内衬固定到车辆的卡扣 ##x3##。
17404000,6,确保车辆已启动，并且已通过点击车辆中央显示器将外部车灯设置为“开启”或“自动”：控制 > 快速控制 > 外部车灯。,确保车辆已启动
17404000,6,确保车辆已启动，并且已通过点击车辆中央显示器将外部车灯设置为“开启”或“自动”：控制 > 快速控制 > 外部车灯。,并且已通过点击车辆中央显示器
17404000,6,确保车辆已启动，并且已通过点击车辆中央显示器将外部车灯设置为“开启”或“自动”：控制 > 快速控制 > 外部车灯。,将外部车灯设置为“开启”或“自动”：控制 > 快速控制 > 外部车灯
17404000,7,通过点击车辆中央显示器打开雾灯：控制 > 快速控制 > 雾灯。,通过点击车辆中央显示器
17404000,7,通过点击车辆中央显示器打开雾灯：控制 > 快速控制 > 雾灯。,打开雾灯：控制 > 快速控制 > 雾灯
17404000,8,设置大灯测试仪，Beissbarth，Model 815 (1133367-00-A)。请参阅大灯 - 调节 - 北美（墙壁法）。,设置大灯测试仪，Beissbarth，Model 815 (1133367-00-A)。请参阅大灯 - 调节 - 北美（墙壁法）。
17404000,9,单击 OK。,单击 OK。
17404000,10,在大灯测试仪工具的“Settings1 Fog Light”屏幕上，将 Inclinat. 设为 -1.0%。,在大灯测试仪工具的“Settings1 Fog Light”屏幕上，将 Inclinat. 设为 -1.0%。
17404000,11,在大灯测试仪工具的“Settings2 Fog Light”屏幕上，选择 Yes 设置雾灯测试。,在大灯测试仪工具的“Settings2 Fog Light”屏幕上，选择 Yes 设置雾灯测试。
17404000,12,在大灯测试仪工具的“Settings2 Fog Light”屏幕上，选择 LED。,在大灯测试仪工具的“Settings2 Fog Light”屏幕上，选择 LED。
17404000,13,单击 OK。,单击 OK。
17404000,14,如果需要，请执行大灯测试。请参阅大灯 - 调节 - 北美（墙壁法）。,如果需要，请执行大灯测试。请参阅大灯 - 调节 - 北美（墙壁法）。
17404000,15,在大灯测试仪工具上，选择屏幕右下角的 Laser 图标。,在大灯测试仪工具上，选择屏幕右下角的 Laser 图标。
17404000,16,调节大灯测试仪工具水平和垂直位置，将大灯激光引导十字光标置于 LH 雾灯中心的上方。,调节大灯测试仪工具水平和垂直位置
17404000,16,调节大灯测试仪工具水平和垂直位置，将大灯激光引导十字光标置于 LH 雾灯中心的上方。,将大灯激光引导十字光标置于 LH 雾灯中心的上方
17404000,17,关闭激光引导。,关闭激光引导。
17404000,18,要开始雾灯测试，请在大灯测试仪工具触摸屏上选择 LH 雾灯图标，然后选择屏幕底部的雾灯按钮。,请在大灯测试仪工具触摸屏上选择 LH 雾灯图标
17404000,18,要开始雾灯测试，请在大灯测试仪工具触摸屏上选择 LH 雾灯图标，然后选择屏幕底部的雾灯按钮。,然后选择屏幕底部的雾灯按钮
17404000,19,打开轮拱内衬，以便检修 LH 雾灯调节器。,打开轮拱内衬
17404000,19,打开轮拱内衬，以便检修 LH 雾灯调节器。,以便检修 LH 雾灯调节器
17404000,20,向调节器中插入一个 2 号十字槽头（100 毫米/4 英寸）螺丝刀，然后垂直调节雾灯至规格范围。,向调节器中插入一个 2 号十字槽头（100 毫米/4 英寸）螺丝刀
17404000,20,向调节器中插入一个 2 号十字槽头（100 毫米/4 英寸）螺丝刀，然后垂直调节雾灯至规格范围。,然后垂直调节雾灯至规格范围
17404000,21,在大灯测试仪工具上，选择 Save 以记录结果。,选择 Save
17404000,21,在大灯测试仪工具上，选择 Save 以记录结果。,以记录结果
17404000,22,将大灯测试仪工具移向 RH 雾灯并重复第 14 步至第 20 步。,将大灯测试仪工具移向 RH 雾灯并重复第 14 步至第 20 步。
17404000,23,测试完两个雾灯后，再次选择大灯测试仪工具上的 Save 图标以查看测试结果。,再次选择大灯测试仪工具上的 Save 图标
17404000,23,测试完两个雾灯后，再次选择大灯测试仪工具上的 Save 图标以查看测试结果。,查看测试结果
17404000,24,重新安装将 LH 前和 RH 前轮拱内衬固定到饰板的卡扣 ##x3##。,重新安装将 LH 前和 RH 前轮拱内衬固定到饰板的卡扣 ##x3##。
17404000,25,使用车辆中央显示器关闭雾灯：控制 > 快速控制 > 雾灯。,使用车辆中央显示器
17404000,25,使用车辆中央显示器关闭雾灯：控制 > 快速控制 > 雾灯。,关闭雾灯：控制 > 快速控制 > 雾灯
17404000,26,关闭前备箱盖。,关闭前备箱盖。
17404000,27,关闭 LH 前车门。,关闭 LH 前车门。
17450406,1,在触摸屏上，点击控制 > 车锁，然后点击“钥匙”部分的 +。,点击控制 > 车锁
17450406,1,在触摸屏上，点击控制 > 车锁，然后点击“钥匙”部分的 +。,然后点击“钥匙”部分的 +
17450406,2,在中控台顶部杯托后面的钥匙读取器上扫描新的卡片钥匙或遥控钥匙。识别出新的卡片钥匙或遥控钥匙后，将从其钥匙读取器上取下。,在中控台顶部杯托后面的钥匙读取器上扫描新的卡片钥匙或遥控钥匙
17450406,2,在中控台顶部杯托后面的钥匙读取器上扫描新的卡片钥匙或遥控钥匙。识别出新的卡片钥匙或遥控钥匙后，将从其钥匙读取器上取下。,识别出新的卡片钥匙或遥控钥匙后
17450406,2,在中控台顶部杯托后面的钥匙读取器上扫描新的卡片钥匙或遥控钥匙。识别出新的卡片钥匙或遥控钥匙后，将从其钥匙读取器上取下。,将从其钥匙读取器上取下
17450406,3,在中控台顶部杯托后面的钥匙读取器上扫描已认证（即已经有访问车辆的权限）的卡片钥匙或遥控钥匙。,在中控台顶部杯托后面的钥匙读取器上扫描已认证（即已经有访问车辆的权限）的卡片钥匙或遥控钥匙。
17450406,4,完成后，触摸屏上的钥匙列表将显示新认证的钥匙。,完成后，触摸屏上的钥匙列表将显示新认证的钥匙。
17450406,5,将新钥匙贴近驾驶位 B 柱饰板，以确认钥匙可以锁定和解锁车辆。,将新钥匙贴近驾驶位 B 柱饰板
17450406,5,将新钥匙贴近驾驶位 B 柱饰板，以确认钥匙可以锁定和解锁车辆。,以确认钥匙可以锁定和解锁车辆
17450406,6,将新钥匙放在中控台顶部杯托后面的钥匙读取器上，以确认钥匙已认证并能启动车辆。,将新钥匙放在中控台顶部杯托后面的钥匙读取器上
17450406,6,将新钥匙放在中控台顶部杯托后面的钥匙读取器上，以确认钥匙已认证并能启动车辆。,以确认钥匙已认证并能启动车辆
17450406,1,坐在车内，打开 Tesla 手机应用程序，选择相应车辆（如果有多辆车关联到该账户），然后点击手机钥匙 > 开始。,打开 Tesla 手机应用程序
17450406,1,坐在车内，打开 Tesla 手机应用程序，选择相应车辆（如果有多辆车关联到该账户），然后点击手机钥匙 > 开始。,选择相应车辆（如果有多辆车关联到该账户）
17450406,1,坐在车内，打开 Tesla 手机应用程序，选择相应车辆（如果有多辆车关联到该账户），然后点击手机钥匙 > 开始。,然后点击手机钥匙 > 开始
17450406,2,在中控台顶部杯托后面的钥匙读取器上扫描已认证的卡片钥匙或遥控钥匙。,在中控台顶部杯托后面的钥匙读取器上扫描已认证的卡片钥匙或遥控钥匙。
17450406,3,当手机应用程序指示配对成功时，请点击完成。触摸屏上的钥匙列表（控制 > 车锁）显示新手机钥匙。手机钥匙的名称由在手机设置中使用的名称决定。,当手机应用程序指示配对成功时，请点击完成。触摸屏上的钥匙列表（控制 > 车锁）显示新手机钥匙。手机钥匙的名称由在手机设置中使用的名称决定。
17450306,1,将两把新钥匙放置在中控台上的杯托后面。,将两把新钥匙放置在中控台上的杯托后面。
17450306,2,将装有 Toolbox 3 的笔记本电脑与车辆相连。,将装有 Toolbox 3 的笔记本电脑与车辆相连。
17450306,3,在 Toolbox 中，点击 Actions/Autodiag 选项卡，在搜索字段中输入“NFC Cards Whitelist”，点击 NFC Cards Whitelist Pairing and Permission Adding，然后点击 Run 开始配对过程。,点击 Actions/Autodiag 选项卡
17450306,3,在 Toolbox 中，点击 Actions/Autodiag 选项卡，在搜索字段中输入“NFC Cards Whitelist”，点击 NFC Cards Whitelist Pairing and Permission Adding，然后点击 Run 开始配对过程。,在搜索字段中输入“NFC Cards Whitelist”
17450306,3,在 Toolbox 中，点击 Actions/Autodiag 选项卡，在搜索字段中输入“NFC Cards Whitelist”，点击 NFC Cards Whitelist Pairing and Permission Adding，然后点击 Run 开始配对过程。,点击 NFC Cards Whitelist Pairing and Permission Adding
17450306,3,在 Toolbox 中，点击 Actions/Autodiag 选项卡，在搜索字段中输入“NFC Cards Whitelist”，点击 NFC Cards Whitelist Pairing and Permission Adding，然后点击 Run 开始配对过程。,然后点击 Run 开始配对过程
17450306,4,在 Toolbox 中，在“pairRequirement”下输入“2”，然后单击 Submit。,在“pairRequirement”下输入“2”
17450306,4,在 Toolbox 中，在“pairRequirement”下输入“2”，然后单击 Submit。,然后单击 Submit
17450306,5,例程完成后，确认其显示的配对钥匙数量正确无误。,例程完成后，确认其显示的配对钥匙数量正确无误。
17450306,6,将每把新钥匙贴近驾驶位 B 柱饰板，以确认钥匙可以锁定和解锁车辆。,将每把新钥匙贴近驾驶位 B 柱饰板
17450306,6,将每把新钥匙贴近驾驶位 B 柱饰板，以确认钥匙可以锁定和解锁车辆。,以确认钥匙可以锁定和解锁车辆
17450306,7,将每把新钥匙放在中控台顶部杯托后面的钥匙读取器上，以确认钥匙已认证并能启动车辆。,将每把新钥匙放在中控台顶部杯托后面的钥匙读取器上
17450306,7,将每把新钥匙放在中控台顶部杯托后面的钥匙读取器上，以确认钥匙已认证并能启动车辆。,以确认钥匙已认证并能启动车辆
17450306,8,断开笔记本电脑与车辆的连接。,断开笔记本电脑与车辆的连接。
31015002,1,从前上方控制臂支座上拆下 LH 前上方控制臂。请参阅控制臂 - 上 - 前 - LH（拆卸和更换）。,从前上方控制臂支座上拆下 LH 前上方控制臂。请参阅控制臂 - 上 - 前 - LH（拆卸和更换）。
31015002,2,从前上方控制臂支座上拆下 LH 前上方控制臂支座隔离器。,从前上方控制臂支座上拆下 LH 前上方控制臂支座隔离器。
31015002,3,拆下将前上方控制臂支座固定到 LH 前弹簧和减震器总成的螺母。,拆下将前上方控制臂支座固定到 LH 前弹簧和减震器总成的螺母。
31015002,4,从 LH 前弹簧和减震器总成上拆下前上方控制臂支座。,从 LH 前弹簧和减震器总成上拆下前上方控制臂支座。
31015002,1,将前上方控制臂支座装到 LH 前弹簧和减震器总成上，然后安装将支座固定到减震器总成的螺母。,将前上方控制臂支座装到 LH 前弹簧和减震器总成上
31015002,1,将前上方控制臂支座装到 LH 前弹簧和减震器总成上，然后安装将支座固定到减震器总成的螺母。,然后安装将支座固定到减震器总成的螺母
31015002,2,将 LH 前上方控制臂支座隔离器安装到前上方控制臂支座上。,将 LH 前上方控制臂支座隔离器安装到前上方控制臂支座上。
31015002,3,将 LH 前上方控制臂安装到前上方控制臂支座。请参阅控制臂 - 上 - 前 - LH（拆卸和更换）。,将 LH 前上方控制臂安装到前上方控制臂支座。请参阅控制臂 - 上 - 前 - LH（拆卸和更换）。
31015002,4,请参阅定位要求表，确定是否需要定位检查 (AC) 或全面调整 (FA)。请参阅定位要求 - 悬架。,请参阅定位要求表，确定是否需要定位检查 (AC) 或全面调整 (FA)。请参阅定位要求 - 悬架。
31014002,1,检查车辆是否存在异常轮胎磨损，此情况可能表示需要进行车轮定位。记下所有发现的问题。,检查车辆是否存在异常轮胎磨损，此情况可能表示需要进行车轮定位。记下所有发现的问题。
31014002,2,松开 LH 前轮毂螺母。,松开 LH 前轮毂螺母。
31014002,3,举升并支撑车辆。请参阅升起车辆 - 双柱举升机。,举升并支撑车辆。请参阅升起车辆 - 双柱举升机。
31014002,4,拆下前备箱后部挡板。请参阅前备箱挡板 - 后（拆卸和更换）。,拆下前备箱后部挡板。请参阅前备箱挡板 - 后（拆卸和更换）。
31014002,5,拆下驾驶室进气槽。请参阅风管 - 驾驶室进气（拆卸和更换）。,拆下驾驶室进气槽。请参阅风管 - 驾驶室进气（拆卸和更换）。
31014002,6,拆下前备箱盖锁盖。请参阅盖板 - 前备箱盖锁（拆卸和更换）。,拆下前备箱盖锁盖。请参阅盖板 - 前备箱盖锁（拆卸和更换）。
31014002,7,拆下前备箱储物单元。请参阅前备箱储物单元（拆卸和更换）。,拆下前备箱储物单元。请参阅前备箱储物单元（拆卸和更换）。
31014002,8,松开将 LH 减震塔盖固定到车辆的后部夹子，然后将减震塔盖旋转到一旁。,松开将 LH 减震塔盖固定到车辆的后部夹子，然后将减震塔盖旋转到一旁。
31014002,9,拆下将前围篦板固定到车辆的 LH 夹子。,拆下将前围篦板固定到车辆的 LH 夹子。
31014002,10,升起前围篦板并标记 LH 前上方控制臂支座螺栓 ##x4## 的位置。,升起前围篦板
31014002,10,升起前围篦板并标记 LH 前上方控制臂支座螺栓 ##x4## 的位置。,并标记 LH 前上方控制臂支座螺栓 ##x4## 的位置
31014002,11,拆下将弹簧和减震器总成固定到减震塔的小号螺栓。,拆下将弹簧和减震器总成固定到减震塔的小号螺栓。
31014002,12,拆下将弹簧和减震器总成固定到减震塔的大号螺栓。,拆下将弹簧和减震器总成固定到减震塔的大号螺栓。
31014002,13,将车辆举升到舒适的作业高度。,将车辆举升到舒适的作业高度。
31014002,14,拆下 LH 前车轮。请参阅轮毂（拆卸和安装）。,拆下 LH 前车轮。请参阅轮毂（拆卸和安装）。
31014002,15,松开将车轮转速传感器线束固定到 LH 前上方控制臂的夹子 ##x2##，然后将线束置于一旁。,松开将车轮转速传感器线束固定到 LH 前上方控制臂的夹子 ##x2##，然后将线束置于一旁。
31014002,16,如果车辆配备车身高度传感器：断开 LH 前车身高度传感器连接器。拆下将 LH 前车身高度传感器臂固定到上方控制臂的螺栓，然后从上方控制臂上拆下传感器臂。,断开 LH 前车身高度传感器连接器
31014002,16,如果车辆配备车身高度传感器：断开 LH 前车身高度传感器连接器。拆下将 LH 前车身高度传感器臂固定到上方控制臂的螺栓，然后从上方控制臂上拆下传感器臂。,拆下将 LH 前车身高度传感器臂固定到上方控制臂的螺栓
31014002,16,如果车辆配备车身高度传感器：断开 LH 前车身高度传感器连接器。拆下将 LH 前车身高度传感器臂固定到上方控制臂的螺栓，然后从上方控制臂上拆下传感器臂。,然后从上方控制臂上拆下传感器臂
31014002,17,拆下并弃用将平衡杆连杆固定到 LH 前弹簧和减震器总成的螺母，然后将连杆移到一旁。,拆下并弃用将平衡杆连杆固定到 LH 前弹簧和减震器总成的螺母，然后将连杆移到一旁。
31014002,18,拆下将上控制臂固定到转向节的螺栓和螺母，然后弃用螺母。,拆下将上控制臂固定到转向节的螺栓和螺母
31014002,18,拆下将上控制臂固定到转向节的螺栓和螺母，然后弃用螺母。,然后弃用螺母
31014002,19,向外拉 LH 前弹簧和减震器总成，使前上方控制臂支座脱离轮拱内衬。,向外拉 LH 前弹簧和减震器总成
31014002,19,向外拉 LH 前弹簧和减震器总成，使前上方控制臂支座脱离轮拱内衬。,使前上方控制臂支座脱离轮拱内衬
31014002,20,拆下将 LH 前上方控制臂固定到前上方控制臂支座的螺栓。,拆下将 LH 前上方控制臂固定到前上方控制臂支座的螺栓。
31014002,21,从前上方控制臂支座上拆下 LH 前上方控制臂。,从前上方控制臂支座上拆下 LH 前上方控制臂。
31014002,1,将 LH 前上方控制臂放入前上方控制臂支座，然后安装并用手拧紧将控制臂固定到支座的螺栓 ##x2##。,将 LH 前上方控制臂放入前上方控制臂支座
31014002,1,将 LH 前上方控制臂放入前上方控制臂支座，然后安装并用手拧紧将控制臂固定到支座的螺栓 ##x2##。,然后安装并用手拧紧将控制臂固定到支座的螺栓 ##x2##
31014002,2,将前上方控制臂车身高度工具安装到后部外侧安装孔处的前上方控制臂支座上。,将前上方控制臂车身高度工具安装到后部外侧安装孔处的前上方控制臂支座上。
31014002,3,保持前上方控制臂车身高度工具的板子靠着前上方控制臂，然后拧紧将 LH 前上方控制臂固定到前上方控制臂支座的螺栓 ##x2##。,保持前上方控制臂车身高度工具的板子靠着前上方控制臂
31014002,3,保持前上方控制臂车身高度工具的板子靠着前上方控制臂，然后拧紧将 LH 前上方控制臂固定到前上方控制臂支座的螺栓 ##x2##。,然后拧紧将 LH 前上方控制臂固定到前上方控制臂支座的螺栓 ##x2##
31014002,4,从前上方控制器支座上取下前上方控制臂车身高度工具。,从前上方控制器支座上取下前上方控制臂车身高度工具。
31014002,5,将 LH 螺旋弹簧模块和前上方控制臂支座总成移动到位，确保控制臂支座螺栓孔与车身上的螺栓孔对齐。,将 LH 螺旋弹簧模块和前上方控制臂支座总成移动到位
31014002,5,将 LH 螺旋弹簧模块和前上方控制臂支座总成移动到位，确保控制臂支座螺栓孔与车身上的螺栓孔对齐。,确保控制臂支座螺栓孔与车身上的螺栓孔对齐
31014002,6,降低车辆，以便操作减震塔。,降低车辆，以便操作减震塔。
31014002,7,安装将弹簧和减震器总成固定到减震塔的大号螺栓。,安装将弹簧和减震器总成固定到减震塔的大号螺栓。
31014002,8,安装将弹簧和减震器总成固定到减震塔的小号螺栓。,安装将弹簧和减震器总成固定到减震塔的小号螺栓。
31014002,9,安装将平衡杆连杆固定到 LH 前弹簧和减震器总成的新螺母。,安装将平衡杆连杆固定到 LH 前弹簧和减震器总成的新螺母。
31014002,10,安装将上控制臂固定到转向节的螺栓和新螺母。,安装将上控制臂固定到转向节的螺栓和新螺母。
31014002,11,如果车辆配备车身高度传感器：将车身高度传感器臂安装到上方控制臂上，然后安装将传感器臂固定到上方控制臂的螺栓。连接 LH 前车身高度传感器连接器。,将车身高度传感器臂安装到上方控制臂上
31014002,11,如果车辆配备车身高度传感器：将车身高度传感器臂安装到上方控制臂上，然后安装将传感器臂固定到上方控制臂的螺栓。连接 LH 前车身高度传感器连接器。,然后安装将传感器臂固定到上方控制臂的螺栓
31014002,11,如果车辆配备车身高度传感器：将车身高度传感器臂安装到上方控制臂上，然后安装将传感器臂固定到上方控制臂的螺栓。连接 LH 前车身高度传感器连接器。,连接 LH 前车身高度传感器连接器
31014002,12,安装将车轮转速传感器线束固定到 LH 前上方控制臂的夹子 ##x2##。,安装将车轮转速传感器线束固定到 LH 前上方控制臂的夹子 ##x2##。
31014002,13,将 LH 前轮定位在车辆上，并用手拧紧将车轮固定到车上的轮毂螺母 ##x5##。,将 LH 前轮定位在车辆上
31014002,13,将 LH 前轮定位在车辆上，并用手拧紧将车轮固定到车上的轮毂螺母 ##x5##。,并用手拧紧将车轮固定到车上的轮毂螺母 ##x5##
31014002,14,降下车辆，直至轮胎接触到地面。请参阅升起车辆 - 双柱举升机。,降下车辆，直至轮胎接触到地面。请参阅升起车辆 - 双柱举升机。
31014002,15,拧紧 LH 前轮毂螺母。请参阅轮毂（拆卸和安装）。,拧紧 LH 前轮毂螺母。请参阅轮毂（拆卸和安装）。
31014002,16,安装轮毂盖（如果配备）。请参阅盖 - 轮毂（拆卸和更换）。,安装轮毂盖（如果配备）。请参阅盖 - 轮毂（拆卸和更换）。
31014002,17,安装将前围篦板固定到车辆的 LH 夹子。,安装将前围篦板固定到车辆的 LH 夹子。
31014002,18,将 LH 减震塔盖向后移入位，然后安装将盖板固定到车辆的后部夹子。,将 LH 减震塔盖向后移入位
31014002,18,将 LH 减震塔盖向后移入位，然后安装将盖板固定到车辆的后部夹子。,然后安装将盖板固定到车辆的后部夹子
31014002,19,安装前备箱储物单元。请参阅前备箱储物单元（拆卸和更换）。,安装前备箱储物单元。请参阅前备箱储物单元（拆卸和更换）。
31014002,20,安装前备箱盖锁盖。请参阅盖板 - 前备箱盖锁（拆卸和更换）。,安装前备箱盖锁盖。请参阅盖板 - 前备箱盖锁（拆卸和更换）。
31014002,21,安装驾驶室进气槽。请参阅风管 - 驾驶室进气（拆卸和更换）。,安装驾驶室进气槽。请参阅风管 - 驾驶室进气（拆卸和更换）。
31014002,22,安装前备箱后部挡板。请参阅前备箱挡板 - 后（拆卸和更换）,安装前备箱后部挡板。请参阅前备箱挡板 - 后（拆卸和更换）
31014002,23,关闭前备箱盖。,关闭前备箱盖。
31014002,24,请参阅定位要求表，确定是否需要定位检查 (AC) 或全面调整 (FA)。请参阅定位要求 - 悬架。,请参阅定位要求表，确定是否需要定位检查 (AC) 或全面调整 (FA)。请参阅定位要求 - 悬架。
31010602,1,拆下 LH 前车轮。请参阅轮毂（拆卸和安装）。,拆下 LH 前车轮。请参阅轮毂（拆卸和安装）。
31010602,2,拆下 LH 前制动盘。请参阅制动盘 - 前 - LH（拆卸和更换）。,拆下 LH 前制动盘。请参阅制动盘 - 前 - LH（拆卸和更换）。
31010602,3,拆下将 LH 前轮毂固定到转向节的螺栓，然后从车上拆下轮毂。,拆下将 LH 前轮毂固定到转向节的螺栓
31010602,3,拆下将 LH 前轮毂固定到转向节的螺栓，然后从车上拆下轮毂。,然后从车上拆下轮毂
31010602,1,安装之前，检查 LH 前轮毂上的调节环：使用磁场观察卡确保调节环上的磁场并未损坏。,检查 LH 前轮毂上的调节环
31010602,1,安装之前，检查 LH 前轮毂上的调节环：使用磁场观察卡确保调节环上的磁场并未损坏。,使用磁场观察卡确保调节环上的磁场并未损坏
31010602,2,将 LH 前轮毂置于转向节上，然后安装此轮毂固定到转向节的螺栓。,将 LH 前轮毂置于转向节上
31010602,2,将 LH 前轮毂置于转向节上，然后安装此轮毂固定到转向节的螺栓。,然后安装此轮毂固定到转向节的螺栓
31010602,3,安装 LH 前制动盘。请参阅制动盘 - 前 - LH（拆卸和更换）。,安装 LH 前制动盘。请参阅制动盘 - 前 - LH（拆卸和更换）。
31010602,4,安装 LH 前车轮。请参阅轮毂（拆卸和安装）。,安装 LH 前车轮。请参阅轮毂（拆卸和安装）。
31010602,5,请参阅定位要求表，确定是否需要定位检查 (AC) 或全面调整 (FA)。请参阅定位要求 - 悬架。,请参阅定位要求表，确定是否需要定位检查 (AC) 或全面调整 (FA)。请参阅定位要求 - 悬架。
31010102,1,拆下 LH 前制动防尘罩。请参阅罩 - 防尘 - 制动 - 前 - LH（拆卸和更换）。,拆下 LH 前制动防尘罩。请参阅罩 - 防尘 - 制动 - 前 - LH（拆卸和更换）。
31010102,2,拆下将 LH 前防抱死制动系统车轮转速传感器电气线束固定到 LH 前悬架转向节的螺栓。,拆下将 LH 前防抱死制动系统车轮转速传感器电气线束固定到 LH 前悬架转向节的螺栓。
31010102,3,松开将 LH 前防抱死制动系统车轮转速传感器电气线束固定到 LH 前悬架转向节的夹子。,松开将 LH 前防抱死制动系统车轮转速传感器电气线束固定到 LH 前悬架转向节的夹子。
31010102,4,拆下并弃用将 LH 横拉杆球头固定到 LH 前悬架转向节的螺母。,拆下并弃用将 LH 横拉杆球头固定到 LH 前悬架转向节的螺母。
31010102,5,从车上拆下 LH 横拉杆球头。,从车上拆下 LH 横拉杆球头。
31010102,6,拆下将 LH 上方控制臂固定到 LH 前悬架转向节的螺栓和螺母。,拆下将 LH 上方控制臂固定到 LH 前悬架转向节的螺栓和螺母。
31010102,7,拆下并弃用将 LH 前下方柔性连杆固定到前悬架转向节的螺母。,拆下并弃用将 LH 前下方柔性连杆固定到前悬架转向节的螺母。
31010102,8,拆下并弃用将 LH 前下方横向连杆固定到 LH 前悬架转向节的螺母。,拆下并弃用将 LH 前下方横向连杆固定到 LH 前悬架转向节的螺母。
31010102,9,从车上拆下前悬架转向节和轮毂总成。,从车上拆下前悬架转向节和轮毂总成。
31010102,10,拆下将前轮毂固定到前转向节的螺栓。,拆下将前轮毂固定到前转向节的螺栓。
31010102,11,将前轮毂与前悬架转向节分离。,将前轮毂与前悬架转向节分离。
31010102,1,更换所有耐落螺母。,更换所有耐落螺母。
31010102,2,将前轮毂安装到前悬架转向节。,将前轮毂安装到前悬架转向节。
31010102,3,安装将前轮毂固定到前转向节的螺栓。,安装将前轮毂固定到前转向节的螺栓。
31010102,4,安装前悬架转向节和轮毂总成到车上。,安装前悬架转向节和轮毂总成到车上。
31010102,5,安装将 LH 前下方横向连杆固定到 LH 前悬架转向节的螺母。,安装将 LH 前下方横向连杆固定到 LH 前悬架转向节的螺母。
31010102,6,安装将 LH 前下方柔性连杆固定到前悬架转向节的螺母。,安装将 LH 前下方柔性连杆固定到前悬架转向节的螺母。
